title,brand,rating,reviews,price,original_price,discount,url
"Lloyd by Havells 7.5 kg Double layered strong Lids, 1300 RPM, Soak Function, 3 Wash Programs, Magic Filter Semi Automatic Top Load Washing Machine Black, Grey  (GLWMS75CBGEL,GLWMS75CEL)",Lloyd,4.3,"2,793 Ratings & 210 Reviews","₹ 10,990","₹ 16,990",35% off,https://www.flipkart.com/lloyd-havells-7-5-kg-double-layered-strong-lids-1300-rpm-soak-function-3-wash-programs-magic-filter-semi-automatic-top-load-washing-machine-black-grey/p/itm30074e56fa44b?pid=WMNGGXYAME2UVHTK&lid=LSTWMNGGXYAME2UVHTKHKU6WC&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_129&otracker=search&fm=organic&iid=88034769-a345-416e-a50c-9b678b78a354.WMNGGXYAME2UVHTK.SEARCH&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"MarQ by Flipkart 10 kg Semi Automatic Top Load Washing Machine Maroon, White  (MQSA1005NNNKM)",,4.3,"58,902 Ratings & 5,867 Reviews","₹ 10,190","₹ 17,990",43% off,https://www.flipkart.com/marq-flipkart-10-kg-semi-automatic-top-load-washing-machine-maroon-white/p/itm78cf16390855f?pid=WMNGYHCPFDQSMPHG&lid=LSTWMNGYHCPFDQSMPHGQMT8OM&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_130&otracker=search&fm=organic&iid=88034769-a345-416e-a50c-9b678b78a354.WMNGYHCPFDQSMPHG.SEARCH&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"realme TechLife 8.5 kg 5 Star Rating, Toughened Glass lid, and Heavy Duty Motor Semi Automatic Top Load Washing Machine Grey, Black  (RMSA855NNNMG)",,4.2,"85,791 Ratings & 7,629 Reviews","₹ 9,790","₹ 17,990",45% off,https://www.flipkart.com/realme-techlife-8-5-kg-5-star-rating-toughened-glass-lid-heavy-duty-motor-semi-automatic-top-load-washing-machine-grey-black/p/itm4c8c74a0f7a80?pid=WMNH74VD4BQXMCDT&lid=LSTWMNH74VD4BQXMCDTBDBWSH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_131&otracker=search&fm=organic&iid=en_8_OEAG-H3GxDnmglVx6Uvieci9CrX1Qw-dlc0MIs7gfrnB5XpFvJm_G9II-57RFT1xZZhCtwi-2tMjvTAWIfbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"Thomson 8 kg 5 Star Aqua Magic Grande Series with Floral Toughened Glass and Double Waterfall Semi Automatic Top Load Washing Machine Black, Grey  (TSG8000)",Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 8,999","₹ 12,999",30% off,https://www.flipkart.com/thomson-8-kg-5-star-aqua-magic-grande-series-floral-toughened-glass-double-waterfall-semi-automatic-top-load-washing-machine-black-grey/p/itm19805c9b3ce40?pid=WMNH27MKNMWCT2DW&lid=LSTWMNH27MKNMWCT2DWCMV7G1&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_132&otracker=search&fm=organic&iid=en_8_OEAG-H3GxDnmglVx6Uvieci9CrX1Qw-dlc0MIs7gdd1ZPtvpr2y8dxecHxwqOhXjnx-DG3fQqgVCay9ftL2g%3D%3D&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
LG 11.5 kg Semi Automatic Top Load Washing Machine Red  (P115ASDAZ),LG,4.5,114 Ratings & 4 Reviews,"₹ 17,990","₹ 25,990",30% off,https://www.flipkart.com/lg-11-5-kg-semi-automatic-top-load-washing-machine-red/p/itmc1db734afbab3?pid=WMNHAP7FKNRKCZ8Z&lid=LSTWMNHAP7FKNRKCZ8ZJO4FUY&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_133&otracker=search&fm=organic&iid=88034769-a345-416e-a50c-9b678b78a354.WMNHAP7FKNRKCZ8Z.SEARCH&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"Godrej 10 kg 5 Star Aquajet Pulsator, Drying at 1400 RPM Speed, Spin Shower, Semi Automatic Top Load Washing Machine Black  (WSEDGE NEO 100 5.0 PB3 SLGR)",Godrej,4.2,80 Ratings & 10 Reviews,"₹ 13,990","₹ 19,990",30% off,https://www.flipkart.com/godrej-10-kg-5-star-aquajet-pulsator-drying-1400-rpm-speed-spin-shower-semi-automatic-top-load-washing-machine-black/p/itm20379f0fd5014?pid=WMNHFAD2WHXFZPUC&lid=LSTWMNHFAD2WHXFZPUCLQRMG6&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_134&otracker=search&fm=organic&iid=88034769-a345-416e-a50c-9b678b78a354.WMNHFAD2WHXFZPUC.SEARCH&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"Godrej 8 kg With AI Tech And Zero Pressure (0.02 MPa) Technology With Steel Drum Fully Automatic Top Load Washing Machine Grey, Black  (WTEON ADA 80 5.0 FEFN GLGR)",Godrej,4.1,"3,900 Ratings & 297 Reviews","₹ 17,990","₹ 33,000",45% off,https://www.flipkart.com/godrej-8-kg-ai-tech-zero-pressure-0-02-mpa-technology-steel-drum-fully-automatic-top-load-washing-machine-grey-black/p/itm0b78e60d729b1?pid=WMNH2KRQGFFAGZMW&lid=LSTWMNH2KRQGFFAGZMWDK86HJ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_135&otracker=search&fm=organic&iid=88034769-a345-416e-a50c-9b678b78a354.WMNH2KRQGFFAGZMW.SEARCH&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"Whirlpool 8.5 kg 5 Star with Auto Restart, End of Cycle Buzzer, Lint Filter and Collar Scrubber Semi Automatic Top Load Washing Machine Grey  (MAGIC CLEAN 8.5 GREY DAZZLE (10YR)-N)",Whirlpool,4.4,"35,299 Ratings & 2,402 Reviews","₹ 13,470","₹ 17,400",22% off,https://www.flipkart.com/whirlpool-8-5-kg-5-star-auto-restart-end-cycle-buzzer-lint-filter-collar-scrubber-semi-automatic-top-load-washing-machine-grey/p/itm7a0759b587a8b?pid=WMNGMDN6C8PWWCHW&lid=LSTWMNGMDN6C8PWWCHWXNIMMH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_136&otracker=search&fm=organic&iid=88034769-a345-416e-a50c-9b678b78a354.WMNGMDN6C8PWWCHW.SEARCH&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"Whirlpool 7 kg 5 Star Inverter 100+ Tough Stains, Steam Technology Fully Automatic Front Load Washing Machine with In-built Heater Silver  (SUPREME CARE SILVER 7012 -E)",Whirlpool,4.1,"1,301 Ratings & 105 Reviews",,,,https://www.flipkart.com/whirlpool-7-kg-5-star-inverter-100-tough-stains-steam-technology-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm939f01da1fb4a?pid=WMNHDVCWRDHGXGZD&lid=LSTWMNHDVCWRDHGXGZDIJDTAZ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_137&otracker=search&fm=organic&iid=en_8_OEAG-H3GxDnmglVx6Uvieci9CrX1Qw-dlc0MIs7gfPRoGlF4vpDHyT_Sn3sO2YinOmBENtj4yqxPAm9YuxbWVkv0XZFiOX7bbXdlao_f8%3D&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
MOTOROLA 10 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black  (MTSA1005NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews","₹ 10,490","₹ 20,990",50% off,https://www.flipkart.com/motorola-10-kg-5-star-rating-midnight-series-semi-automatic-top-load-washing-machine-black/p/itm6c9502b48a028?pid=WMNGSZYNQ5DBHUX5&lid=LSTWMNGSZYNQ5DBHUX5RWWVRX&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_138&otracker=search&fm=organic&iid=en_8_OEAG-H3GxDnmglVx6Uvieci9CrX1Qw-dlc0MIs7geuU_S9_SzMKy131lVB7LtFc54GOG6FdHxbl3gKSxhJlvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"Godrej 7 kg 5 Star With Rain Shower Spin Washing Machine Semi Automatic Top Load Grey, White  (WS EDGE CLS 70 5.0 PN2 GPGR)",Godrej,4.3,"4,767 Ratings & 294 Reviews","₹ 9,890","₹ 15,000",34% off,https://www.flipkart.com/godrej-7-kg-5-star-rain-shower-spin-washing-machine-semi-automatic-top-load-grey-white/p/itm8d4974369ec36?pid=WMNGHNFWBHQWGKDS&lid=LSTWMNGHNFWBHQWGKDSUZZTOB&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_139&otracker=search&fm=organic&iid=88034769-a345-416e-a50c-9b678b78a354.WMNGHNFWBHQWGKDS.SEARCH&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"LG 8 kg Wi-Fi Enabled Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey  (FHP1208Z5M)",LG,4.5,87 Ratings & 8 Reviews,"₹ 38,490","₹ 51,990",25% off,https://www.flipkart.com/lg-8-kg-wi-fi-enabled-fully-automatic-front-load-washing-machine-in-built-heater-black-grey/p/itmca7b136b2e120?pid=WMNGHJD5FYZHZTJF&lid=LSTWMNGHJD5FYZHZTJFFC9A2Q&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_140&otracker=search&fm=organic&iid=88034769-a345-416e-a50c-9b678b78a354.WMNGHJD5FYZHZTJF.SEARCH&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
realme TechLife 10 kg Semi Automatic Top Load Washing Machine Grey  (RMSA1005NNNHS),,4.2,"85,791 Ratings & 7,629 Reviews",,,47% off,https://www.flipkart.com/realme-techlife-10-kg-semi-automatic-top-load-washing-machine-grey/p/itmc3f06d7ae96a0?pid=WMNHA7C74AU2HXUV&lid=LSTWMNHA7C74AU2HXUVVL54QH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_141&otracker=search&fm=organic&iid=en_8_OEAG-H3GxDnmglVx6Uvieci9CrX1Qw-dlc0MIs7gc6MYzL-f2PP39Yorm78qU2MZTMnfnzgPk03LZQyg66vPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"MOTOROLA 7 kg Semi Automatic Top Load Washing Machine White, Purple  (MTSA705NNNDP)",,4.3,"13,054 Ratings & 1,099 Reviews","₹ 7,990","₹ 13,490",40% off,https://www.flipkart.com/motorola-7-kg-semi-automatic-top-load-washing-machine-white-purple/p/itm5656556a66622?pid=WMNGYHCPBUZCRTVS&lid=LSTWMNGYHCPBUZCRTVSBH1UBI&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_142&otracker=search&fm=organic&iid=en_8_OEAG-H3GxDnmglVx6Uvieci9CrX1Qw-dlc0MIs7gd9nm-VhSzTyCtEJtHO6XqXKObRdHi_uNbO10mseY5o5qV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"Samsung 8.5 kg Semi Automatic Top Load Washing Machine Black, Grey  (WT85C4200GG/TL)",,4.4,"33,194 Ratings & 2,141 Reviews","₹ 13,990","₹ 17,490",20% off,https://www.flipkart.com/samsung-8-5-kg-semi-automatic-top-load-washing-machine-black-grey/p/itmf7f5b4e5d5754?pid=WMNGXHUNCDPRPXKV&lid=LSTWMNGXHUNCDPRPXKVTHXW0L&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_143&otracker=search&fm=organic&iid=88034769-a345-416e-a50c-9b678b78a354.WMNGXHUNCDPRPXKV.SEARCH&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
"Thomson 11 kg 5 Star Aqua Magic Double Waterfall Semi Automatic Top Load Washing Machine Black, Grey  (TSA1100SP)",Thomson,4.1,"25,404 Ratings & 2,196 Reviews",,,33% off,https://www.flipkart.com/thomson-11-kg-5-star-aqua-magic-double-waterfall-semi-automatic-top-load-washing-machine-black-grey/p/itm35fa38b1dc813?pid=WMNGZYAZZPDEQCJV&lid=LSTWMNGZYAZZPDEQCJVGMDIEB&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_6_144&otracker=search&fm=organic&iid=88034769-a345-416e-a50c-9b678b78a354.WMNGZYAZZPDEQCJV.SEARCH&ppt=None&ppn=None&ssid=3oeedlm7ls0000001756198886057&qH=b3522a5e7056c9c0
BOSCH 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Black  (WAJ2826CIN),BOSCH,4.3,"10,277 Ratings & 795 Reviews",,,41% off,https://www.flipkart.com/bosch-8-kg-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itm93a502fc55c7d?pid=WMNHYVZKFJ2XJU5Z&lid=LSTWMNHYVZKFJ2XJU5ZQXU5LL&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_145&otracker=search&fm=organic&iid=89103fbc-4e38-4ca6-950f-569d2e8f1c8a.WMNHYVZKFJ2XJU5Z.SEARCH&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"LG 9 kg 5 Star, AI Direct Drive Technology, 6 Motion Direct Drive, Steam Fully Automatic Top Load Washing Machine with In-built Heater Black, Grey  (THD09SPM)",LG,4.4,"78,338 Ratings & 5,611 Reviews",,,23% off,https://www.flipkart.com/lg-9-kg-5-star-ai-direct-drive-technology-6-motion-drive-steam-fully-automatic-top-load-washing-machine-in-built-heater-black-grey/p/itmbb4ac152e5c59?pid=WMNH3G6QYPQJDJ3S&lid=LSTWMNH3G6QYPQJDJ3SZ1XD9U&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_146&otracker=search&fm=organic&iid=89103fbc-4e38-4ca6-950f-569d2e8f1c8a.WMNH3G6QYPQJDJ3S.SEARCH&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black  (RMSA705NNNDW)",,4.2,"85,791 Ratings & 7,629 Reviews","₹ 7,990","₹ 12,490",36% off,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6?pid=WMNGBFX49DZJWFKZ&lid=LSTWMNGBFX49DZJWFKZKCTHM6&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_147&otracker=search&fm=organic&iid=en_lyR8dkp-TMAgEKOetPdc7ejRHEZbTd6gSFxMJrUOm7soPFaYfs5h4xuRJw7USlgEb4SLIjPCECtl0KuyOuSs2_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
Thomson 7.5 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Black  (TSA7500SP),Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 7,899","₹ 11,499",31% off,https://www.flipkart.com/thomson-7-5-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-black/p/itme8d187d783edc?pid=WMNGR5WSESZZXFA4&lid=LSTWMNGR5WSESZZXFA4XW866G&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_148&otracker=search&fm=organic&iid=en_lyR8dkp-TMAgEKOetPdc7ejRHEZbTd6gSFxMJrUOm7uRX_ZWH-gKeHaqukgOGslzrT_zl-L7vaO7hNJCNbDSHA%3D%3D&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"Midea 6.5 kg Semi Automatic Top Load Washing Machine Maroon, White  (MWMSA065PPG(MW))",Midea,4.3,150 Ratings & 14 Reviews,"₹ 6,790","₹ 9,990",32% off,https://www.flipkart.com/midea-6-5-kg-semi-automatic-top-load-washing-machine-maroon-white/p/itme7b554ec8b593?pid=WMNHFMFXNZMAXF5G&lid=LSTWMNHFMFXNZMAXF5GPFBIIY&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_149&otracker=search&fm=organic&iid=89103fbc-4e38-4ca6-950f-569d2e8f1c8a.WMNHFMFXNZMAXF5G.SEARCH&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"LG 9 kg 5 Star with AI Direct Drive, 6 Motion, Inverter Direct Drive, Steam and Wi-Fi Enabled Fully Automatic Front Load Washing Machine with In-built Heater Black  (FHP1209Z5M)",LG,4.4,"7,505 Ratings & 552 Reviews","₹ 38,990","₹ 52,990",26% off,https://www.flipkart.com/lg-9-kg-5-star-ai-direct-drive-6-motion-inverter-steam-wi-fi-enabled-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itmca7b136b2e120?pid=WMNGPYWTEFA3VFHF&lid=LSTWMNGPYWTEFA3VFHFGZZHPV&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_150&otracker=search&fm=organic&iid=89103fbc-4e38-4ca6-950f-569d2e8f1c8a.WMNGPYWTEFA3VFHF.SEARCH&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey  (RMSA755NNNDG)",,4.2,"85,791 Ratings & 7,629 Reviews",,,40% off,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615?pid=WMNGATRJPSSNF4BN&lid=LSTWMNGATRJPSSNF4BNVZQWDR&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_151&otracker=search&fm=organic&iid=en_lyR8dkp-TMAgEKOetPdc7ejRHEZbTd6gSFxMJrUOm7ud6zqt7fmgHICi1LSU14kzPAOeQAZkKPzjPMqw_SD3DPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
MOTOROLA 14 kg 5 star rating Midnight Series Soft closing Glass lid Semi Automatic Top Load Washing Machine Black  (MTSA1405NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews",,,43% off,https://www.flipkart.com/motorola-14-kg-5-star-rating-midnight-series-soft-closing-glass-lid-semi-automatic-top-load-washing-machine-black/p/itmce932676c29ac?pid=WMNGYHCPB75QZZHS&lid=LSTWMNGYHCPB75QZZHSKVAD4W&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_152&otracker=search&fm=organic&iid=en_lyR8dkp-TMAgEKOetPdc7ejRHEZbTd6gSFxMJrUOm7vqs4A7LL3FwVO0U_WbFipAYBIFzW3C_g1Dz_cEQwF-cfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
MOTOROLA 8 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black  (MTSA805NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews","₹ 9,490","₹ 15,990",40% off,https://www.flipkart.com/motorola-8-kg-5-star-rating-midnight-series-semi-automatic-top-load-washing-machine-black/p/itm5f34b9cf0a5cd?pid=WMNGSZYNZTBMBYXT&lid=LSTWMNGSZYNZTBMBYXTOJ4VC6&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_153&otracker=search&fm=organic&iid=89103fbc-4e38-4ca6-950f-569d2e8f1c8a.WMNGSZYNZTBMBYXT.SEARCH&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
Thomson 10 kg 5 Star Aqua Magic Double Waterfall Semi Automatic Top Load Washing Machine Black  (TSA1000SP),Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 9,999","₹ 14,999",33% off,https://www.flipkart.com/thomson-10-kg-5-star-aqua-magic-double-waterfall-semi-automatic-top-load-washing-machine-black/p/itm35fa38b1dc813?pid=WMNGZYAZGX538ZHY&lid=LSTWMNGZYAZGX538ZHY8U61XR&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_154&otracker=search&fm=organic&iid=89103fbc-4e38-4ca6-950f-569d2e8f1c8a.WMNGZYAZGX538ZHY.SEARCH&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"Lloyd by Havells 6.5 kg 1300 RPM, 2 Wash Programs, Magic Filter Semi Automatic Top Load Washing Machine Red  (GLWS655PUKRD)",Lloyd,4.3,"1,426 Ratings & 105 Reviews","₹ 7,990","₹ 13,490",40% off,https://www.flipkart.com/lloyd-havells-6-5-kg-1300-rpm-2-wash-programs-magic-filter-semi-automatic-top-load-washing-machine-red/p/itm2bcd916a170bf?pid=WMNGT4URBGZME2ZA&lid=LSTWMNGT4URBGZME2ZA6R3QW7&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_155&otracker=search&fm=organic&iid=89103fbc-4e38-4ca6-950f-569d2e8f1c8a.WMNGT4URBGZME2ZA.SEARCH&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"Whirlpool 8 kg Steam Technology 5 Star Inverter 100+ Tough Stains, 6th Sense Soft Move Fully Automatic Front Load Washing Machine with In-built Heater Black  (XS8014BYM52E)",Whirlpool,4.1,"1,301 Ratings & 105 Reviews",,,16% off,https://www.flipkart.com/whirlpool-8-kg-steam-technology-5-star-inverter-100-tough-stains-6th-sense-soft-move-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itmce854e18a4c6a?pid=WMNGYBFR4ZKD2DUT&lid=LSTWMNGYBFR4ZKD2DUTO5IJYO&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_156&otracker=search&fm=organic&iid=89103fbc-4e38-4ca6-950f-569d2e8f1c8a.WMNGYBFR4ZKD2DUT.SEARCH&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"realme TechLife 8.5 kg 5 Star Rating, Toughened Glass lid, and Heavy Duty Motor Semi Automatic Top Load Washing Machine Grey, Black  (RMSA855NNNMG)",,4.2,"85,791 Ratings & 7,629 Reviews","₹ 9,790","₹ 17,990",45% off,https://www.flipkart.com/realme-techlife-8-5-kg-5-star-rating-toughened-glass-lid-heavy-duty-motor-semi-automatic-top-load-washing-machine-grey-black/p/itm4c8c74a0f7a80?pid=WMNH74VD4BQXMCDT&lid=LSTWMNH74VD4BQXMCDTBDBWSH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_157&otracker=search&fm=organic&iid=en_lyR8dkp-TMAgEKOetPdc7ejRHEZbTd6gSFxMJrUOm7s-bl8R6NEn8Xk7OoKKi6qU1xZZhCtwi-2tMjvTAWIfbvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"Thomson 8 kg 5 Star Aqua Magic Grande Series with Floral Toughened Glass and Double Waterfall Semi Automatic Top Load Washing Machine Black, Grey  (TSG8000)",Thomson,4.1,"25,404 Ratings & 2,196 Reviews","₹ 8,999","₹ 12,999",30% off,https://www.flipkart.com/thomson-8-kg-5-star-aqua-magic-grande-series-floral-toughened-glass-double-waterfall-semi-automatic-top-load-washing-machine-black-grey/p/itm19805c9b3ce40?pid=WMNH27MKNMWCT2DW&lid=LSTWMNH27MKNMWCT2DWCMV7G1&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_158&otracker=search&fm=organic&iid=en_lyR8dkp-TMAgEKOetPdc7ejRHEZbTd6gSFxMJrUOm7uqz39sZRIa6ranXai0wXC5Xjnx-DG3fQqgVCay9ftL2g%3D%3D&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
MOTOROLA 7 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black  (MTSA705NNNDB),,4.3,"13,054 Ratings & 1,099 Reviews","₹ 7,990","₹ 13,990",42% off,https://www.flipkart.com/motorola-7-kg-5-star-rating-midnight-series-semi-automatic-top-load-washing-machine-black/p/itm7c6e41fb2f5da?pid=WMNGYHCPBPYBURHG&lid=LSTWMNGYHCPBPYBURHGWWXXZR&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_159&otracker=search&fm=organic&iid=89103fbc-4e38-4ca6-950f-569d2e8f1c8a.WMNGYHCPBPYBURHG.SEARCH&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"realme TechLife 8.5 kg 5 Star, Touch Screen Panel with Anti-Bacterial (Silver+ Wash) Fully Automatic Top Load Washing Machine Grey  (RMTL855NNNNG)",,4.1,"28,017 Ratings & 2,624 Reviews",,,47% off,https://www.flipkart.com/realme-techlife-8-5-kg-5-star-touch-screen-panel-anti-bacterial-silver-wash-fully-automatic-top-load-washing-machine-grey/p/itmf866fd6ab6a26?pid=WMNHBCGFFBYFYKVC&lid=LSTWMNHBCGFFBYFYKVC6JDHC6&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_160&otracker=search&fm=organic&iid=89103fbc-4e38-4ca6-950f-569d2e8f1c8a.WMNHBCGFFBYFYKVC.SEARCH&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
"Whirlpool 7 kg 5 Star Inverter 100+ Tough Stains, Steam Technology Fully Automatic Front Load Washing Machine with In-built Heater Silver  (SUPREME CARE SILVER 7012 -E)",Whirlpool,4.1,"1,301 Ratings & 105 Reviews",,,,https://www.flipkart.com/whirlpool-7-kg-5-star-inverter-100-tough-stains-steam-technology-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm939f01da1fb4a?pid=WMNHDVCWRDHGXGZD&lid=LSTWMNHDVCWRDHGXGZDIJDTAZ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_7_161&otracker=search&fm=organic&iid=en_lyR8dkp-TMAgEKOetPdc7ejRHEZbTd6gSFxMJrUOm7smA84GDoTpj-J-bZoEiy0minOmBENtj4yqxPAm9YuxbWVkv0XZFiOX7bbXdlao_f8%3D&ppt=None&ppn=None&ssid=dw07lkldhs0000001756198886847&qH=b3522a5e7056c9c0
