title,price,actual_price,rating,discount,brand,url
"Haier 6 kg 5 Star Oceanus Wave Drum Washing Machine Fully Automatic Top Load (HWM60-AE, Moonlight Silver)",,,,,Visit the Haier Store,https://www.amazon.in/Haier-Automatic-Pulsator-HWM60-AE-Titanium/dp/B0CC8P3J3L/ref=sr_1_19?dib=eyJ2IjoiMSJ9.MIytOUgorLzgyrtRRmVFyrXO9QLuUna13h0Uz5GifefUSF7ooDrk6vXHZwmL70-TBcnkN0OLzH_mTwp8ijqkSeW5w_qS0KL4IDibc9R-QRmauqxLa52weKEGsb_GsK3Xx2CAVoTsrMqsecrwpj4hC0SSLj-0cZSaYKS4XBbae-QvPMWSREiFDSlXPmxlu4udDcB943ZscUBo-sWEvkh4J2R-FWALN_GNxZr4GIPygwI.8QxlbKFf9sO05IYHbt3MVhvGPc1Tavl9urs05TFaHhI&dib_tag=se&keywords=washing+machine&qid=1756363738&sr=8-19
"Samsung 6.5 kg, 5 star, Semi-Automatic Top Load Washing Machine (WT65R2200LL/TL, Air Turbo Drying, LIGHT GRAY, 5 Year Warranty on Wash Motor)","₹9,290.00","₹12,500",,-26%,Visit the Samsung Store,https://www.amazon.in/Samsung-Semi-Automatic-Loading-WT65R2200LL-TL/dp/B09T6NX8W2/ref=sr_1_20?dib=eyJ2IjoiMSJ9.MIytOUgorLzgyrtRRmVFyrXO9QLuUna13h0Uz5GifefUSF7ooDrk6vXHZwmL70-TBcnkN0OLzH_mTwp8ijqkSeW5w_qS0KL4IDibc9R-QRmauqxLa52weKEGsb_GsK3Xx2CAVoTsrMqsecrwpj4hC0SSLj-0cZSaYKS4XBbae-QvPMWSREiFDSlXPmxlu4udDcB943ZscUBo-sWEvkh4J2R-FWALN_GNxZr4GIPygwI.8QxlbKFf9sO05IYHbt3MVhvGPc1Tavl9urs05TFaHhI&dib_tag=se&keywords=washing+machine&qid=1756363738&sr=8-20
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDMzMzUyNzY4NTg4MzgxOjE3NTYzNjM3Mzg6c3BfYnRmOjMwMDQzOTUwMjc2MTQzMjo6MDo6&url=%2FIFB-Automatic-DIVA-GXN-6010%2Fdp%2FB0DFLT2Q9W%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.MIytOUgorLzgyrtRRmVFyrXO9QLuUna13h0Uz5GifefUSF7ooDrk6vXHZwmL70-TBcnkN0OLzH_mTwp8ijqkSeW5w_qS0KL4IDibc9R-QRmauqxLa52weKEGsb_GsK3Xx2CAVoTsrMqsecrwpj4hC0SSLj-0cZSaYKS4XBbae-QvPMWSREiFDSlXPmxlu4udDcB943ZscUBo-sWEvkh4J2R-FWALN_GNxZr4GIPygwI.8QxlbKFf9sO05IYHbt3MVhvGPc1Tavl9urs05TFaHhI%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363738%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=24zeRNucoY&sp_cr=ZAZ
"Whirlpool 7 Kg 5 Star Inverter Front Load Washing Machine with In-Built Heater (SUPREME CARE 7012 -E, Midnight Grey, 100+ Tough Stains, Steam Technology, 2025 Model)","₹26,990.00","₹30,600",,-12%,Visit the Whirlpool Store,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDMzMzUyNzY4NTg4MzgxOjE3NTYzNjM3Mzg6c3BfYnRmOjMwMDY0MzQ2OTQ0MTczMjo6MDo6&url=%2FWhirlpool-Inverter-Washing-Midnight-Technology%2Fdp%2FB0FGNX85XS%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.MIytOUgorLzgyrtRRmVFyrXO9QLuUna13h0Uz5GifefUSF7ooDrk6vXHZwmL70-TBcnkN0OLzH_mTwp8ijqkSeW5w_qS0KL4IDibc9R-QRmauqxLa52weKEGsb_GsK3Xx2CAVoTsrMqsecrwpj4hC0SSLj-0cZSaYKS4XBbae-QvPMWSREiFDSlXPmxlu4udDcB943ZscUBo-sWEvkh4J2R-FWALN_GNxZr4GIPygwI.8QxlbKFf9sO05IYHbt3MVhvGPc1Tavl9urs05TFaHhI%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363738%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=5U1dm9JbJe&sp_cr=ZAZ
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDQ1MTc5MzU5MTk1OTEwOjE3NTYzNjM3NDU6c3BfYXRmX25leHQ6MzAwMjM4MjYzOTg3MjMyOjowOjo&url=%2FGodrej-Fully-Automatic-WFEON-ARG-6010%2Fdp%2FB0D53LM2CX%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363745%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=eZz4J9eDnB&sp_cr=ZAZ
,,,,,,https://www.amazon.in/LG-Technology-Automatic-T80VBMB4Z-Turbodrum/dp/B0DPHTSTYJ/ref=sr_1_19?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-19
,,,,,,https://www.amazon.in/LG-Inverter-Fully-Automatic-Washing-FHP1209Z5M/dp/B0C3LHV43S/ref=sr_1_20?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-20
DMR 46-1218 Single Tub Washing Machine with steel dryer basket - Blue,"₹6,099.00","₹7,999",,-24%,Visit the DMR Store,https://www.amazon.in/DMR-46-1218-Single-Washing-Machine/dp/B00PCQF37W/ref=sr_1_21?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-21
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzg5NTY2ODI0NjY3NzkyOjE3NTYzNjM3NDU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDY2MjU3MTU4OTUzMjo6MTo6&url=%2FPitinxa-Automatic-Folding-Cleaning-Underwear%2Fdp%2FB0FLWNN9J7%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3Dwashing%2Bmachine%26keywords%3Dwashing%2Bmachine%26pd_rd_i%3DB0FLWNN9J7%26pd_rd_r%3D27053df8-328f-4817-be0b-58d50776dc20%26pd_rd_w%3DODfu0%26pd_rd_wg%3DJQlD6%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D68R8AW301GHKBH1X7EVM%26qid%3D1756363745%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&sp_cr=ZAZ
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzg5NTY2ODI0NjY3NzkyOjE3NTYzNjM3NDU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDY2ODI4ODY3NDAzMjo6Mjo6&url=%2FAutomatic-Mini-Washing-Cleaning-Underwear%2Fdp%2FB0FM7WW4N1%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3Dwashing%2Bmachine%26keywords%3Dwashing%2Bmachine%26pd_rd_i%3DB0FM7WW4N1%26pd_rd_r%3D27053df8-328f-4817-be0b-58d50776dc20%26pd_rd_w%3DODfu0%26pd_rd_wg%3DJQlD6%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D68R8AW301GHKBH1X7EVM%26qid%3D1756363745%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-19-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&sp_cr=ZAZ
"Godrej 10 Kg 5 Star, AI Powered, Inbuilt Heater, Fills Tub at ~0 Water Pressure, Soft Close Lid, Steel Drum Fully Automatic Top Load Washing Machine (WTEON ADA 10 5.0 FEFH GLGR, Glacial Grey)","₹24,990.00","₹40,000",,-38%,Visit the Godrej Store,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzg5NTY2ODI0NjY3NzkyOjE3NTYzNjM3NDU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ3MjIxODcxMTIzMjo6NDo6&url=%2FGodrej-Fully-Automatic-WTEON-FEFH-GLGR%2Fdp%2FB0DQP33PCZ%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3Dwashing%2Bmachine%26keywords%3Dwashing%2Bmachine%26pd_rd_i%3DB0DQP33PCZ%26pd_rd_r%3D27053df8-328f-4817-be0b-58d50776dc20%26pd_rd_w%3DODfu0%26pd_rd_wg%3DJQlD6%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D68R8AW301GHKBH1X7EVM%26qid%3D1756363745%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-21-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&sp_cr=ZAZ
,,,,,,https://www.amazon.in/Voltas-Product-Semi-Automatic-WST75UC-BLSSWH2PTD/dp/B0D291LJ6R/ref=sr_1_22?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-22
"LG 7 Kg 5 Star Smart Inverter Technology Fully Automatic Top Load Washing Machine (T70VBMB1Z, Auto Prewash, Turbodrum, Stainless Steel drum, LED Display, Smart Diagnosis Middle Black)","₹17,990.00","₹27,490",,-35%,Visit the LG Store,https://www.amazon.in/LG-Technology-Automatic-T70VBMB1Z-Turbodrum/dp/B0DPHT2HZL/ref=sr_1_23?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-23
,,,,,,https://www.amazon.in/Samsung-Semi-Automatic-Washing-WT80C4200GG-TL/dp/B0CVQ8DX8H/ref=sr_1_24?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-24
,,,,,,https://www.amazon.in/Welko-Automatic-Folding-Cleaning-Underwear/dp/B0FLWMG6DP/ref=sr_1_25?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-25
,,,,,,https://www.amazon.in/IFB-Technology-Automatic-GXN-8012/dp/B0D8HYQDQG/ref=sr_1_26?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-26
,,,,,,https://www.amazon.in/Haier-Automatic-Washing-HWM70-AE-Moonlight/dp/B08ZJHJ5DJ/ref=sr_1_29?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-29
"IFB 7 Kg 5 Star Powered by AI with 9 Swirl Wash, WiFi, Fully Automatic Front Load Washing Machine (SERENA GXN 7012, Steam Refresh Program with Eco Inverter, Grey)","₹28,990.00","₹36,590",,-21%,Visit the IFB Store,https://www.amazon.in/IFB-Automatic-SERENA-GXN-7012/dp/B0DFLL8FND/ref=sr_1_30?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-30
,,,,,,https://www.amazon.in/Samsung-EcoBubble-Inverter-Fully-Automatic-WW90DG5U24AXTL/dp/B0DRYMKCW4/ref=sr_1_31?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-31
"Foxsky 7.0 kg 5 Star Semi-Automatic Top Loading Washing Machine Appliance (2024 Model, Powerful Motor, Effective Wash Pulsator, 1370 RPM & Castors)","₹6,499.00",₹92.84,,-64%,Visit the Foxsky Store,https://www.amazon.in/Foxsky-Semi-Automatic-Appliance-Effective-Wash/dp/B0DQDGKZ5C/ref=sr_1_32?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-32
,,,,,,https://www.amazon.in/Bosch-Fully-Automatic-Loading-Washing-WAJ24266IN/dp/B0CFFPLZXJ/ref=sr_1_33?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-33
,,,,,,https://www.amazon.in/Samsung-Semi-Automatic-Washing-WT95A4260GD-TL/dp/B0BV2RJV1B/ref=sr_1_34?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-34
,,,,,,https://www.amazon.in/Whirlpool-Semi-Automatic-Loading-Comprehensive-Warranty/dp/B0DGLLG6FR/ref=sr_1_35?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-35
,,,,,,https://www.amazon.in/LG-Technology-Fully-Automatic-Washing-FHB1208Z4M/dp/B0DD45WVCM/ref=sr_1_36?dib=eyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0&dib_tag=se&keywords=washing+machine&qid=1756363745&sr=8-36
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDQ1MTc5MzU5MTk1OTEwOjE3NTYzNjM3NDU6c3BfYnRmOjMwMDYyMTc2NzM0NjQzMjo6MDo6&url=%2FIFB-EXECUTIVE-PLUS-BXN-1114KH%2Fdp%2FB0FF36NSM4%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363745%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=RriZ26yGWq&sp_cr=ZAZ
,,,,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDQ1MTc5MzU5MTk1OTEwOjE3NTYzNjM3NDU6c3BfYnRmOjMwMDM0NTE2OTU1MjMzMjo6MDo6&url=%2FIFB-Automatic-ELENA-GXN-6510%2Fdp%2FB0DFLWL16S%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.MbN2gfsmu7zZi8xdlNTuIilkToGpZqgclopuEgUv33uDabgH_MY97IcH1gUmnoKMOGgdU9ZfEOmOi6bqn-x2AjVfYuduQ6j0OzddT84YgAelCnhIUPIXfg8z9yqmNEtSSzxMvodC4KYUzQ_OT1PcTHSsYY_qWV_o4xOBz6EMcLbM-fa9ZdBtCE9RAdB6P0jgzgu6iaSfevqbYS9FWgTDE7VV3Q3rMdQZcTcM2_cSzK4.T6FaAAiL4yMOMjdtiXnnx0tol4oN48kfjgbLmLYhbO0%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363745%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=uLYIahsLR9&sp_cr=ZAZ
"Godrej 6 Kg 5 Star AI Powered, Eco Wash, Steam Wash, Anti-Fade Color Programs, Pause The Wash Cycle, Child Lock, Fully Automatic Front Load Washing Machine (WFEON ARG 6010 5.0, Silver Stream)","₹22,790.00","₹38,500",,-41%,Visit the Godrej Store,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODYxOTUyNTg3NzY2MzY3OjE3NTYzNjM3NTM6c3BfYXRmX25leHQ6MzAwMjM4MjYzOTg3MjMyOjowOjo&url=%2FGodrej-Fully-Automatic-WFEON-ARG-6010%2Fdp%2FB0D53LM2CX%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.rw1gwwwNLfBth5e-k7X39SrphlOMf-IdZIZC3xmu6c8sLTpOFqE_71isUsekGRMV63s9fJA9a7rPl2xg1fwvkh7sHmZgcsIEPUcWOvmZdyVUyC4NXdyJsRAst6X6ZJrhBHwfh-ucx8QI8jWDOmOV2SJcUKAUWZkRpZBDiIznbXqPGj2GTVzjjarloW9vLoHtJlg2eqKEGMZF2pz4cs_ILfKMlCt0rvYa8FSS35ldfBo.HbD1wcDs_1zyuRBelIxdgzSxwm6ZF5_sXNNADnNGDb0%26dib_tag%3Dse%26keywords%3Dwashing%2Bmachine%26qid%3D1756363753%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=eZz4J9eDnB&sp_cr=ZAZ
,,,,,,https://www.amazon.in/Whirlpool-MAGIC-CLEAN-6-0-GENX/dp/B0DSBQVGBP/ref=sr_1_35?dib=eyJ2IjoiMSJ9.rw1gwwwNLfBth5e-k7X39SrphlOMf-IdZIZC3xmu6c8sLTpOFqE_71isUsekGRMV63s9fJA9a7rPl2xg1fwvkh7sHmZgcsIEPUcWOvmZdyVUyC4NXdyJsRAst6X6ZJrhBHwfh-ucx8QI8jWDOmOV2SJcUKAUWZkRpZBDiIznbXqPGj2GTVzjjarloW9vLoHtJlg2eqKEGMZF2pz4cs_ILfKMlCt0rvYa8FSS35ldfBo.HbD1wcDs_1zyuRBelIxdgzSxwm6ZF5_sXNNADnNGDb0&dib_tag=se&keywords=washing+machine&qid=1756363753&sr=8-35
